VENDOR_NAME,VENDOR_NBR,SKU_NBR,DC_ID,PO_NBR,FISCAL_WEEK_NBR,MDSE_GRP_DSC,DIRECTOR,CAT_NBR,CATEGORY,SKU_DSC,DNP_RANKING,COMBINED_ACTION,COMBINED_CAUSE,ACTION_TAKEN_ON_TIME,FILL_RATE_ISSUE,SUM_ORDERED,SUM_RCVD,FILL_RATE,FILL_RATE_WK_1,FILL_RATE_WK_2,FILL_RATE_WK_3,FILL_RATE_WK_4,FILL_RATE_WK_5,FILL_RATE_WK_6,FILL_RATE_WK_7,VENDOR_ISSUE,OOS_LIKELY,LATE_ISSUE,STA_DT,REQUESTED_DT,APPT_DT,TRAILER_ARRIVE_DT,RECEIVED_DT,RECEIPT_DELAY_DAYS,RECEIPT_DELAY_WK_1_AGO,RECEIPT_DELAY_WK_2_AGO,RECEIPT_DELAY_WK_3_AGO,RECEIPT_DELAY_WK_4_AGO,DC_BOH_QTY,STORE_BOH_QTY,ON_WITHDRAWAL_QTY,TOTAL_WEEKS_OF_SUPPLY,IN_STOCK_PERCENT,STORE_IN_STOCK_PCT,ACTIVE_IND,DISCON_IND,OOS_LIKELY2,AVG_FILL_RATE_4WK,AVG_RECEIPT_DELAY_4WK,AVG_FILL_RATE_8WK,AVG_RECEIPT_DELAY_8WK,SKU_AVG_MARGIN,TOTAL_UNITS_ORDERED,STORE_COUNT
GREENLEAF,61234,13262,NY,32315,202539,CONSUMER HEALTH CARE,NATASHA ROMANOV,4,PAIN MANAGEMENT,Hand Sanitizer 8oz,Top 10%,Escalate to Merchant,Manufacturing shortage,N,Y,105,72,68.3,67.7,61.1,81.0,71.8,67.8,76.1,82.3,Y,Y,N,2025-09-23,2025-09-24,2025-09-24,2025-09-24,2025-09-25,1.4,4.0,2.9,3.3,-1.7,129,893,159,26.45,0.5962,0.6296,A,N,Y,70.4,2.1,72.9,2.8,0.4107,105,297
BIOMED,48902,75511,GA,32316,202541,CONSUMER HEALTH CARE,BRUCE BANNER,4,PAIN MANAGEMENT,Cough Syrup 8oz,Bottom 50%,Escalate to Merchant,>5 days late,N,Y,313,202,64.4,63.6,51.4,71.8,60.4,68.1,66.4,74.1,Y,Y,Y,2025-08-11,2025-08-13,2025-08-15,2025-08-18,2025-08-18,7.8,8.1,0.4,10.9,10.9,383,1840,280,27.21,0.4673,0.4182,A,N,Y,61.8,7.6,65.2,12.5,0.3768,313,200
ULTRAMED,75012,31750,FL,32317,202537,BEAUTY & PERSONAL CARE,CAROL DANVERS,5,PERSONAL CARE,Diaper Size 3 160ct,Top 50%,Vendor Outreach,Partial shipment,,N,415,376,90.6,100,83.4,85.1,92.4,97.5,90.1,63.9,N,N,N,2025-08-10,2025-08-10,2025-08-10,2025-08-10,2025-08-11,4.5,-1.1,3.6,7.6,4.7,359,434,102,41.24,0.9013,0.9051,A,N,N,90.2,3.7,87.8,4.3,0.1704,415,189
BIOMED,48902,39626,GA,32318,202538,CONSUMER HEALTH CARE,THOR ODINSON,1,DIGESTIVE HEALTH,Baby Wipes 80ct,Top 10%,Vendor Outreach,Manufacturing shortage,Y,Y,494,290,58.8,57.8,51.2,60.8,40.2,48.2,54.5,61.9,Y,Y,N,2025-09-07,2025-09-09,2025-09-10,2025-09-11,2025-09-13,-1.3,2.5,-1.7,1.0,3.0,395,1797,141,25.97,0.6867,0.7104,A,N,Y,52.5,1.2,54.8,-2.1,0.4525,494,120
GREENLEAF,61234,29200,FL,32319,202534,CONSUMER HEALTH CARE,THOR ODINSON,3,COLD & ALLERGY,Sunscreen SPF50 4oz,Bottom 50%,Vendor Outreach,Demand spike,N,Y,76,35,46.0,34.3,49.0,38.1,39.3,47.2,46.4,40.1,Y,Y,N,2025-08-06,2025-08-07,2025-08-07,2025-08-07,2025-08-09,0.8,0.0,-1.9,2.2,-1.4,426,618,73,36.15,0.636,0.642,A,N,Y,40.2,-0.3,41.4,-0.1,0.3934,76,101
HEALTHCORP,80021,71089,GA,32320,202542,BEAUTY & PERSONAL CARE,DIANA PRINCE,7,SKIN CARE,Baby Wipes 80ct,Top 50%,Vendor Outreach,Manufacturing shortage,,N,147,133,90.7,96.4,100,99.3,91.3,89.9,90.6,89.4,N,N,N,2025-09-11,2025-09-11,2025-09-12,2025-09-12,2025-09-14,0.6,1.8,0.1,0.6,-0.0,360,568,140,37.61,0.8813,0.9284,A,N,N,96.8,0.6,94.3,2.4,0.3845,147,261
PRIMECARE,34567,94875,AZ,32321,202539,CONSUMER HEALTH CARE,NATASHA ROMANOV,2,VITAMINS & SUPPLEMENTS,Vitamin C 500mg 60ct,Top 50%,Vendor Outreach,>5 days late,,N,415,362,87.3,73.0,85.9,71.2,92.9,93.4,88.8,85.1,Y,Y,Y,2025-09-11,2025-09-12,2025-09-14,2025-09-14,2025-09-15,15.6,13.3,21.1,14.6,21.4,428,1426,162,28.27,0.6591,0.626,A,N,Y,80.8,17.6,85.7,17.3,0.1064,415,216
ULTRAMED,75012,97771,CA,32322,202542,CONSUMER HEALTH CARE,THOR ODINSON,2,VITAMINS & SUPPLEMENTS,Baby Wipes 80ct,Top 10%,Vendor Outreach,Weather delay,Y,N,186,161,86.3,80.3,88.5,89.3,95.3,92.5,98.0,86.6,Y,Y,Y,2025-09-29,2025-09-29,2025-09-29,2025-09-29,2025-09-29,10.1,9.9,12.6,12.4,10.8,93,1544,44,21.77,0.3743,0.3834,A,N,Y,88.3,11.4,89.4,14.7,0.3871,186,245
SUNRISE,88345,42339,OH,32323,202538,CONSUMER HEALTH CARE,DIANA PRINCE,4,PAIN MANAGEMENT,Shampoo 12oz,Top 10%,Vendor Outreach,Weather delay,,N,411,367,89.3,86.4,87.4,99.5,76.3,97.1,88.5,94.6,Y,Y,Y,2025-08-23,2025-08-26,2025-08-28,2025-09-05,2025-09-06,20.7,19.9,18.5,16.8,21.0,424,1342,87,27.62,0.3147,0.3482,A,N,Y,87.4,19.1,89.3,20.7,0.2952,411,157
HEALTHCORP,80021,76029,AZ,32324,202542,BEAUTY & PERSONAL CARE,BRUCE BANNER,5,PERSONAL CARE,Allergy Relief 24ct,Top 10%,Vendor Outreach,>5 days late,N,N,182,161,88.3,87.1,100,77.1,87.1,79.4,89.7,83.7,N,N,N,2025-08-11,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2.6,6.1,2.0,3.9,-1.5,331,1899,51,24.02,0.7543,0.7401,A,N,N,87.8,2.6,87.6,3.9,0.4641,182,243
GREENLEAF,61234,67012,NY,32325,202538,BABY & CHILD,PETER PARKER,8,BABY CARE,Dog Food Dry 20lb,Top 10%,Escalate to Merchant,Weather delay,Y,Y,357,196,54.9,63.5,52.0,48.8,71.0,51.9,56.3,37.8,Y,Y,Y,2025-08-11,2025-08-12,2025-08-12,2025-08-14,2025-08-16,13.6,11.5,14.7,10.0,11.7,494,1478,268,30.31,0.3794,0.4266,A,N,Y,58.8,12.0,54.5,10.9,0.2392,357,82
PRIMECARE,34567,61903,FL,32326,202536,BABY & CHILD,BRUCE BANNER,8,BABY CARE,Antacid Tablet 100ct,Top 50%,Vendor Outreach,Weather delay,N,N,138,124,89.5,94.6,92.3,90.5,92.8,89.9,100,93.9,Y,Y,Y,2025-08-31,2025-09-02,2025-09-03,2025-09-09,2025-09-10,13.2,10.8,16.3,15.4,11.6,361,547,49,34.99,0.455,0.4368,A,N,Y,92.5,13.5,93.2,15.4,0.4689,138,227
VITAGEN,91123,80007,TX,32327,202534,BEAUTY & PERSONAL CARE,THOR ODINSON,6,HAIR CARE,Sunscreen SPF50 4oz,Top 50%,Vendor Outreach,>5 days late,Y,N,361,317,87.7,84.5,88.4,95.3,87.2,87.7,81.2,83.0,Y,N,Y,2025-08-22,2025-08-22,2025-08-24,2025-08-25,2025-08-26,7.2,8.5,8.7,8.0,10.3,77,633,159,27.46,0.8122,0.8443,A,N,N,88.8,8.9,88.4,10.0,0.1736,361,274
PRIMECARE,34567,20831,GA,32328,202534,CONSUMER HEALTH CARE,BRUCE BANNER,2,VITAMINS & SUPPLEMENTS,Fiber Supplement 90ct,Top 50%,Vendor Outreach,Transportation issue,,N,115,108,93.6,87.0,99.5,73.4,95.4,82.4,100,91.6,Y,N,Y,2025-09-15,2025-09-14,2025-09-16,2025-09-21,2025-09-21,15.5,17.7,17.8,9.4,10.3,402,416,217,49.76,0.8542,0.8425,A,N,N,88.8,13.8,90.3,13.3,0.3656,115,111
GREENLEAF,61234,69636,NY,32329,202538,CONSUMER HEALTH CARE,NATASHA ROMANOV,1,DIGESTIVE HEALTH,Hand Sanitizer 8oz,Top 10%,Vendor Outreach,Transportation issue,,N,494,456,92.3,88.2,81.0,100,89.9,86.7,88.8,98.0,Y,N,Y,2025-08-20,2025-08-22,2025-08-22,2025-08-31,2025-08-31,18.3,18.0,20.8,15.5,19.9,182,1548,18,22.58,0.8541,0.8437,A,N,N,89.8,18.6,91.0,20.8,0.1651,494,262
BIOPLEX,72398,55270,WA,32330,202542,CONSUMER HEALTH CARE,DIANA PRINCE,10,FIRST AID,Dog Food Dry 20lb,Bottom 50%,Vendor Outreach,Transportation issue,Y,Y,70,30,43.4,40.3,46.6,54.7,41.7,49.2,38.1,46.6,Y,Y,Y,2025-09-16,2025-09-18,2025-09-20,2025-09-21,2025-09-22,19.9,19.7,18.9,22.8,21.9,494,288,98,61.11,0.5284,0.5779,A,N,Y,45.8,20.8,46.0,18.9,0.2684,70,252
VITAGEN,91123,46016,FL,32331,202534,BEAUTY & PERSONAL CARE,DIANA PRINCE,5,PERSONAL CARE,Diaper Size 3 160ct,Top 50%,Escalate to Merchant,Transportation issue,N,Y,142,99,69.8,63.2,68.6,77.9,78.0,70.8,74.1,74.4,Y,Y,Y,2025-08-05,2025-08-06,2025-08-07,2025-08-14,2025-08-16,15.0,14.1,16.9,17.6,15.3,215,1350,168,25.67,0.5166,0.5142,A,N,Y,71.9,16.0,71.6,15.4,0.1683,142,265
BIOMED,48902,32283,NY,32332,202534,BEAUTY & PERSONAL CARE,BRUCE BANNER,5,PERSONAL CARE,Fiber Supplement 90ct,Top 10%,Vendor Outreach,>5 days late,N,Y,342,282,82.6,75.6,75.1,79.5,87.1,90.2,81.9,80.8,Y,Y,Y,2025-08-27,2025-08-30,2025-08-30,2025-09-03,2025-09-05,16.1,18.6,18.3,19.4,13.4,380,1055,120,29.48,0.4501,0.4539,A,N,Y,79.3,17.4,81.0,13.9,0.1982,342,66
BIOPLEX,72398,33412,FL,32333,202540,BEAUTY & PERSONAL CARE,NATASHA ROMANOV,7,SKIN CARE,Cat Litter 40lb,Bottom 50%,Vendor Outreach,Vendor capacity constraint,Y,Y,161,94,58.4,71.9,52.7,54.3,55.9,61.3,73.6,44.9,Y,Y,N,2025-09-18,2025-09-18,2025-09-19,2025-09-20,2025-09-20,3.3,-0.4,3.2,3.8,6.3,473,1838,90,26.13,0.46,0.4103,A,N,Y,58.7,3.2,59.6,0.2,0.2725,161,224
VITAGEN,91123,34756,CA,32334,202536,CONSUMER HEALTH CARE,NATASHA ROMANOV,10,FIRST AID,Dog Food Dry 20lb,Top 10%,Escalate to Merchant,Transportation issue,Y,Y,307,258,84.0,73.5,76.4,90.7,81.6,84.0,94.4,80.6,Y,Y,Y,2025-08-13,2025-08-16,2025-08-16,2025-08-19,2025-08-20,11.6,11.8,7.3,8.4,8.8,370,1841,122,25.34,0.3701,0.4138,A,N,Y,80.5,9.1,83.6,10.7,0.1932,307,246
SYNCO,67441,99610,NC,32335,202536,BABY & CHILD,NATASHA ROMANOV,8,BABY CARE,Dog Food Dry 20lb,Top 50%,Vendor Outreach,>5 days late,,N,306,289,94.6,91.3,99.7,80.2,100,82.0,95.0,100,N,N,N,2025-08-25,2025-08-22,2025-08-23,2025-08-24,2025-08-26,-1.5,-2.8,-4.3,-4.9,-1.9,275,297,273,56.9,0.9073,0.9012,A,N,N,92.8,-3.5,93.0,-4.1,0.4459,306,196
SUNRISE,88345,77051,WA,32336,202535,BEAUTY & PERSONAL CARE,DIANA PRINCE,7,SKIN CARE,Pain Reliever 50ct,Top 10%,Vendor Outreach,Weather delay,Y,N,184,177,96.4,84.0,89.6,95.1,88.9,93.9,92.7,96.8,Y,N,Y,2025-08-16,2025-08-19,2025-08-20,2025-08-22,2025-08-23,10.0,13.4,9.3,9.1,12.8,352,960,169,30.85,0.9283,0.9483,A,N,N,89.4,11.2,91.7,8.8,0.3348,184,23
HEALTHCORP,80021,83864,GA,32337,202536,BEAUTY & PERSONAL CARE,NATASHA ROMANOV,5,PERSONAL CARE,Multivitamin 90ct,Bottom 50%,Vendor Outreach,Transportation issue,,Y,206,125,60.9,56.4,54.7,63.4,60.4,48.6,64.9,66.2,Y,Y,Y,2025-08-01,2025-07-31,2025-08-01,2025-08-06,2025-08-08,11.8,12.6,17.6,10.3,11.0,381,1832,264,27.04,0.4623,0.4741,A,N,Y,58.7,12.9,59.7,14.5,0.2414,206,201
PRIMECARE,34567,94984,FL,32338,202536,PET CARE,DIANA PRINCE,9,PET SUPPLIES,Sunscreen SPF50 4oz,Top 10%,Vendor Outreach,Demand spike,N,Y,244,99,40.6,47.5,38.2,38.5,45.9,38.1,54.3,43.4,Y,Y,N,2025-09-22,2025-09-25,2025-09-27,2025-09-27,2025-09-29,0.5,-3.7,-3.4,-1.3,5.5,103,794,16,23.0,0.4594,0.4193,A,N,Y,42.5,-0.7,43.4,-1.1,0.355,244,136
BIOPLEX,72398,33944,IL,32339,202536,CONSUMER HEALTH CARE,BRUCE BANNER,4,PAIN MANAGEMENT,Hand Sanitizer 8oz,Top 10%,Vendor Outreach,>5 days late,,N,361,321,89.0,91.6,86.7,100,87.1,71.2,92.5,86.6,Y,Y,Y,2025-09-04,2025-09-07,2025-09-07,2025-09-09,2025-09-11,10.5,11.1,14.4,7.6,8.9,37,452,244,32.43,0.3466,0.3049,A,N,Y,91.3,10.5,88.3,12.9,0.3193,361,14
VITAGEN,91123,24617,WA,32340,202541,CONSUMER HEALTH CARE,DIANA PRINCE,4,PAIN MANAGEMENT,Nasal Spray 0.5oz,Top 10%,Vendor Outreach,Manufacturing shortage,N,N,178,171,96.3,88.8,90.8,100,100,76.7,94.5,91.4,N,N,N,2025-09-18,2025-09-16,2025-09-17,2025-09-17,2025-09-18,-0.3,5.4,-1.9,-3.5,-1.3,457,1093,240,32.75,0.8438,0.8117,A,N,N,94.9,-0.3,92.1,-0.1,0.2541,178,285
SYNCO,67441,24249,IL,32341,202542,CONSUMER HEALTH CARE,NATASHA ROMANOV,4,PAIN MANAGEMENT,Multivitamin 90ct,Bottom 50%,Escalate to Merchant,Manufacturing shortage,N,Y,442,280,63.3,51.4,68.7,67.4,55.3,56.7,65.9,67.2,Y,Y,N,2025-08-31,2025-09-02,2025-09-04,2025-09-05,2025-09-07,3.4,5.9,0.1,7.5,9.7,137,518,134,30.46,0.4888,0.5244,A,N,Y,60.7,5.8,61.9,6.9,0.4732,442,171
BIOPLEX,72398,65744,NC,32342,202534,BEAUTY & PERSONAL CARE,DIANA PRINCE,7,SKIN CARE,Probiotic 30ct,Top 10%,Vendor Outreach,Transportation issue,,N,256,220,85.8,76.1,92.0,91.4,92.6,83.6,100,89.3,N,N,N,2025-09-17,2025-09-15,2025-09-15,2025-09-16,2025-09-17,-0.2,4.0,2.9,0.3,-3.0,54,202,124,37.62,0.7465,0.7688,A,N,N,88.0,1.1,89.4,3.6,0.2755,256,259
BIOPLEX,72398,89522,NC,32343,202535,BEAUTY & PERSONAL CARE,PETER PARKER,7,SKIN CARE,Vitamin C 500mg 60ct,Top 10%,Vendor Outreach,Weather delay,,N,225,200,89.1,85.2,76.7,100,92.4,91.9,89.1,82.0,Y,Y,Y,2025-09-05,2025-09-02,2025-09-03,2025-09-06,2025-09-07,17.6,20.3,12.1,14.3,15.5,293,1169,133,27.29,0.5227,0.5544,A,N,Y,88.6,15.6,88.2,14.6,0.4201,225,170
PRIMECARE,34567,38155,FL,32344,202537,BEAUTY & PERSONAL CARE,BRUCE BANNER,6,HAIR CARE,Hand Sanitizer 8oz,Bottom 50%,Vendor Outreach,Low fill rate (<85%),Y,Y,220,107,48.8,54.9,47.7,34.0,37.5,56.1,57.7,35.8,Y,Y,N,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,3.6,6.0,6.7,1.7,6.8,294,733,34,28.95,0.5938,0.6003,A,N,Y,43.5,5.3,46.6,8.7,0.3583,220,249
ULTRAMED,75012,35020,TX,32345,202541,BEAUTY & PERSONAL CARE,DIANA PRINCE,7,SKIN CARE,Bandage Assorted 30ct,Bottom 50%,Vendor Outreach,Demand spike,N,Y,500,419,83.8,81.6,87.9,89.7,88.2,93.3,70.4,87.8,Y,N,N,2025-08-25,2025-08-22,2025-08-22,2025-08-22,2025-08-23,3.2,5.5,1.3,2.1,7.2,218,358,132,39.55,0.9481,0.9565,A,N,N,86.8,4.0,85.4,1.5,0.502,500,88
MEDIQ,55013,37019,OH,32346,202534,CONSUMER HEALTH CARE,BRUCE BANNER,3,COLD & ALLERGY,Pain Reliever 50ct,Bottom 50%,Escalate to Merchant,Manufacturing shortage,Y,Y,482,201,41.7,46.9,47.0,56.4,48.5,52.3,36.6,43.1,Y,Y,N,2025-09-27,2025-09-27,2025-09-27,2025-09-28,2025-09-28,4.9,6.6,6.8,4.1,3.9,227,1826,106,23.65,0.4522,0.4469,A,N,Y,49.7,5.3,46.8,4.2,0.1418,482,99
GREENLEAF,61234,77698,TX,32347,202535,CONSUMER HEALTH CARE,THOR ODINSON,3,COLD & ALLERGY,Baby Wipes 80ct,Bottom 50%,Vendor Outreach,Low fill rate (<85%),,N,429,404,94.1,97.3,94.1,87.1,100,100,96.4,86.9,N,N,N,2025-09-24,2025-09-21,2025-09-22,2025-09-23,2025-09-24,-0.2,0.3,-0.4,-2.5,1.9,428,183,222,91.04,0.9743,0.9895,A,N,N,94.6,-0.2,94.6,2.9,0.4646,429,251
BIOPLEX,72398,94850,GA,32348,202537,CONSUMER HEALTH CARE,THOR ODINSON,1,DIGESTIVE HEALTH,Shampoo 12oz,Top 50%,Vendor Outreach,>5 days late,N,N,54,47,86.9,93.8,97.1,87.1,84.1,92.1,71.7,82.8,Y,Y,Y,2025-09-21,2025-09-24,2025-09-26,2025-09-27,2025-09-28,12.2,9.7,10.6,13.1,10.5,450,1944,56,25.21,0.6146,0.5676,A,N,Y,90.5,11.0,86.9,11.6,0.3799,54,24
HEALTHCORP,80021,13735,WA,32349,202540,CONSUMER HEALTH CARE,DIANA PRINCE,1,DIGESTIVE HEALTH,Shampoo 12oz,Bottom 50%,Vendor Outreach,Weather delay,Y,N,243,234,96.4,100,95.6,91.6,100,100,97.8,100,Y,N,Y,2025-09-24,2025-09-25,2025-09-27,2025-09-27,2025-09-28,7.0,4.0,7.7,9.6,5.1,243,1011,131,27.4,0.7372,0.7528,A,N,N,96.8,6.6,97.1,8.7,0.315,243,110
SYNCO,67441,77467,FL,32350,202535,CONSUMER HEALTH CARE,DIANA PRINCE,3,COLD & ALLERGY,Dog Food Dry 20lb,Top 10%,Vendor Outreach,Transportation issue,Y,Y,417,241,57.8,60.7,55.3,58.6,62.9,53.9,51.8,69.5,Y,Y,Y,2025-08-24,2025-08-26,2025-08-26,2025-08-30,2025-09-01,13.8,13.1,16.2,13.6,16.0,478,1792,17,25.52,0.5992,0.6292,A,N,Y,59.4,14.7,58.5,12.3,0.3856,417,131
VITAGEN,91123,52274,CA,32351,202541,CONSUMER HEALTH CARE,DIANA PRINCE,10,FIRST AID,Sunscreen SPF50 4oz,Top 50%,Vendor Outreach,Manufacturing shortage,N,N,146,138,94.4,83.9,98.7,84.8,89.1,96.0,87.1,87.5,N,N,N,2025-08-12,2025-08-11,2025-08-12,2025-08-13,2025-08-15,-1.2,-3.2,-4.2,-6.5,7.4,233,1408,49,24.01,0.8937,0.8779,A,N,N,89.1,-1.6,90.0,-1.7,0.389,146,288
NOVAPHARM,41892,39769,WA,32352,202542,CONSUMER HEALTH CARE,CAROL DANVERS,2,VITAMINS & SUPPLEMENTS,Pain Reliever 50ct,Top 50%,Vendor Outreach,>5 days late,Y,Y,114,89,78.4,75.4,86.4,81.7,78.1,84.8,71.4,63.2,Y,Y,Y,2025-09-17,2025-09-16,2025-09-18,2025-09-27,2025-09-27,21.0,25.3,23.9,24.5,21.3,288,1811,271,26.17,0.51,0.54,A,N,Y,80.4,23.8,77.0,22.9,0.1451,114,94
ULTRAMED,75012,91026,IL,32353,202540,CONSUMER HEALTH CARE,NATASHA ROMANOV,3,COLD & ALLERGY,Cat Litter 40lb,Top 10%,Vendor Outreach,Manufacturing shortage,N,N,192,165,85.7,90.1,93.6,84.1,78.2,91.9,77.7,90.0,N,N,N,2025-09-29,2025-10-01,2025-10-03,2025-10-03,2025-10-03,0.3,2.6,0.3,-2.1,-0.6,386,890,71,30.27,0.7417,0.7739,A,N,N,86.5,0.1,86.5,-3.5,0.4538,192,224
GREENLEAF,61234,35345,IL,32354,202537,BEAUTY & PERSONAL CARE,BRUCE BANNER,6,HAIR CARE,Allergy Relief 24ct,Top 50%,Vendor Outreach,Manufacturing shortage,Y,N,191,166,87.1,76.6,94.6,76.8,81.0,88.3,91.4,86.0,N,N,N,2025-08-29,2025-08-28,2025-08-28,2025-08-29,2025-08-29,2.5,5.1,-2.6,1.7,0.7,36,1852,174,22.27,0.9538,0.9987,A,N,N,82.2,1.2,85.0,4.9,0.3821,191,228
MEDIQ,55013,73871,OH,32355,202535,CONSUMER HEALTH CARE,CAROL DANVERS,4,PAIN MANAGEMENT,Diaper Size 3 160ct,Top 10%,Vendor Outreach,Transportation issue,,N,424,399,94.0,97.9,87.8,89.6,100,85.3,100,76.4,Y,N,Y,2025-09-27,2025-09-26,2025-09-28,2025-10-02,2025-10-03,12.3,16.4,15.5,15.0,8.2,214,1415,128,24.83,0.9851,0.9434,A,N,N,93.8,13.8,92.3,15.9,0.3227,424,232
BIOPLEX,72398,23626,WA,32356,202540,PET CARE,THOR ODINSON,9,PET SUPPLIES,Immune Support 60ct,Bottom 50%,Escalate to Merchant,Transportation issue,Y,Y,495,399,80.7,72.7,88.0,68.7,73.1,90.7,77.7,90.8,Y,Y,Y,2025-08-03,2025-08-02,2025-08-04,2025-08-07,2025-08-08,11.4,14.8,10.4,7.5,13.3,293,1818,267,26.16,0.3149,0.3048,A,N,Y,75.6,11.5,79.4,12.6,0.1972,495,102
ULTRAMED,75012,53117,TX,32357,202534,BEAUTY & PERSONAL CARE,PETER PARKER,5,PERSONAL CARE,Probiotic 30ct,Bottom 50%,Escalate to Merchant,Transportation issue,,Y,484,383,79.2,66.8,71.6,88.6,66.7,95.8,76.9,93.0,Y,Y,Y,2025-09-19,2025-09-22,2025-09-24,2025-09-29,2025-09-30,10.9,13.2,10.8,11.5,8.9,379,871,178,32.79,0.6124,0.5796,A,N,Y,73.4,11.1,79.6,11.1,0.4329,484,126
BIOPLEX,72398,23277,TX,32358,202541,BEAUTY & PERSONAL CARE,NATASHA ROMANOV,7,SKIN CARE,Cough Syrup 8oz,Top 10%,Escalate to Merchant,Transportation issue,,Y,437,248,56.8,55.6,69.3,48.2,68.5,67.4,48.6,63.6,Y,Y,Y,2025-09-05,2025-09-06,2025-09-06,2025-09-09,2025-09-11,7.7,7.0,6.4,11.0,6.1,356,205,101,64.59,0.3373,0.3585,A,N,Y,60.4,7.6,59.3,10.1,0.2531,437,191
MEDIQ,55013,60494,TX,32359,202535,BEAUTY & PERSONAL CARE,CAROL DANVERS,5,PERSONAL CARE,Immune Support 60ct,Bottom 50%,Escalate to Merchant,Manufacturing shortage,,Y,165,98,59.5,53.5,69.3,62.1,56.3,53.9,44.4,60.0,Y,Y,N,2025-08-19,2025-08-17,2025-08-17,2025-08-19,2025-08-20,4.9,7.2,2.6,5.5,3.3,429,948,212,33.52,0.5225,0.5723,A,N,Y,60.3,4.7,57.5,5.9,0.4999,165,208
BIOPLEX,72398,57706,OH,32360,202539,BEAUTY & PERSONAL CARE,THOR ODINSON,7,SKIN CARE,Eye Drops 0.5oz,Bottom 50%,Vendor Outreach,Demand spike,N,N,170,153,89.8,77.2,100,100,100,95.8,89.3,85.7,N,N,N,2025-08-23,2025-08-25,2025-08-27,2025-08-29,2025-08-31,4.9,4.5,3.5,4.6,5.9,420,508,238,45.91,0.778,0.8117,A,N,N,94.3,4.6,91.8,2.5,0.1291,170,97
BIOMED,48902,68781,AZ,32361,202541,CONSUMER HEALTH CARE,CAROL DANVERS,1,DIGESTIVE HEALTH,Eye Drops 0.5oz,Top 50%,Vendor Outreach,Vendor capacity constraint,Y,N,125,108,86.0,88.1,73.9,100,85.0,92.0,87.5,84.9,N,N,N,2025-08-29,2025-08-28,2025-08-30,2025-08-31,2025-09-01,2.2,0.2,-4.7,4.3,2.0,119,1217,260,26.23,0.9744,0.9388,A,N,N,86.8,0.4,86.3,-0.3,0.5369,125,37
HEALTHCORP,80021,86997,TX,32362,202535,CONSUMER HEALTH CARE,DIANA PRINCE,2,VITAMINS & SUPPLEMENTS,Immune Support 60ct,Top 10%,Escalate to Merchant,Low fill rate (<85%),Y,Y,423,199,47.1,54.7,68.1,50.7,23.2,48.1,45.4,58.8,Y,Y,N,2025-08-27,2025-08-27,2025-08-29,2025-08-30,2025-08-30,0.3,-1.8,4.0,-1.0,3.1,433,753,93,33.97,0.3383,0.3238,A,N,Y,49.2,1.1,49.3,0.0,0.2172,423,112
HEALTHCORP,80021,94833,TX,32363,202535,BEAUTY & PERSONAL CARE,CAROL DANVERS,6,HAIR CARE,Hand Sanitizer 8oz,Bottom 50%,Vendor Outreach,Vendor capacity constraint,N,Y,60,47,78.7,62.8,88.2,82.5,77.2,75.4,100,79.0,Y,N,N,2025-09-24,2025-09-21,2025-09-21,2025-09-21,2025-09-23,-1.9,-2.4,-1.4,1.3,-4.1,317,1070,93,27.66,0.8552,0.9028,A,N,N,77.7,-1.6,81.3,0.1,0.3583,60,235
MEDIQ,55013,76496,FL,32364,202534,BABY & CHILD,CAROL DANVERS,8,BABY CARE,Antacid Tablet 100ct,Top 50%,Vendor Outreach,Transportation issue,Y,N,456,452,99.1,100,92.6,97.2,100,100,100,100,N,N,N,2025-08-29,2025-08-26,2025-08-28,2025-08-28,2025-08-29,2.2,0.1,8.6,-0.4,-0.6,126,798,72,24.96,0.7694,0.8012,A,N,N,97.5,1.9,98.4,2.7,0.5125,456,255
SUNRISE,88345,87481,TX,32365,202539,PET CARE,DIANA PRINCE,9,PET SUPPLIES,Allergy Relief 24ct,Top 10%,Vendor Outreach,Vendor capacity constraint,N,N,338,316,93.6,100,85.8,92.0,88.5,92.1,89.9,100,N,N,N,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,-0.6,-3.0,1.1,-4.1,-0.4,254,1660,147,24.83,0.9235,0.9434,A,N,N,91.6,-1.6,92.6,-1.7,0.5014,338,287
ULTRAMED,75012,51111,CA,32366,202534,PET CARE,DIANA PRINCE,9,PET SUPPLIES,Antacid Tablet 100ct,Top 50%,Vendor Outreach,Weather delay,Y,N,247,217,87.8,90.4,87.2,95.2,73.3,87.1,78.1,91.2,N,N,N,2025-08-05,2025-08-07,2025-08-07,2025-08-08,2025-08-08,2.9,5.5,8.9,7.2,6.6,292,1361,7,24.39,0.7131,0.7012,A,N,N,86.5,7.0,85.7,7.8,0.507,247,179
